2020-06-08 09:40:37.250 [main] INFO  com.nine.one.yuedu.read.NineOneYueDuApplication - Starting NineOneYueDuApplication on 192.168.0.104 with PID 29606 (/Users/wangyuliang/ideaProjects/91yuedu-read/target/classes started by wangyuliang in /Users/wangyuliang/ideaProjects/91yuedu-read)
2020-06-08 17:05:52.500 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求地址:https://minitest.wps.cn/novel_partner/api/v1/partner/push
2020-06-08 17:05:52.500 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求头信息:{Authorization=59908aaab6557417ded99a36291443d0, Access-Id=AKBOOKZHONGSHI, Content-Type=application/json}
2020-06-08 17:05:52.500 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求json参数:{books=[{"cover":"http://res.nxstory.com/cover/2020/1/24/7763.jpg","author":"风虎云龙","name":"夜半惊婚：鬼帝好撩人","description":"冯海燕的父母因为车祸身亡，留下了一笔赔偿金和一块残缺玉佩。小婶为了霸占那笔赔偿金，便在她十八岁的时候将其卖给了山村一位老光棍为妻子。新婚夜，老光棍企图侵犯她，然而意想不到的事情发生了……","id":29652,"state":1,"tag":"夜半惊婚：鬼帝好撩人","category":"女生灵异"}], chapters=[{"book_id":29652,"id":11339638,"sort":0,"title":"第五十二章 盟主 \r","content":""}]}
2020-06-08 17:05:52.500 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求实体数据:POST https://minitest.wps.cn/novel_partner/api/v1/partner/push HTTP/1.1
2020-06-08 17:05:52.584 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - MobilpriseActivity:{"message":"Syntax error: offset=2, error=invalid character 'b' looking for beginning of object key string"}

2020-06-08 17:05:52.584 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 响应参数:null
2020-06-08 17:05:52.584 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - null
2020-06-08 17:05:52.584 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - 章节的名字:第五十三章嬴政的下场 
2020-06-08 17:05:52.656 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求地址:https://minitest.wps.cn/novel_partner/api/v1/partner/push
2020-06-08 17:05:52.656 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求头信息:{Authorization=59908aaab6557417ded99a36291443d0, Access-Id=AKBOOKZHONGSHI, Content-Type=application/json}
2020-06-08 17:05:52.657 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求json参数:{books=[{"cover":"http://res.nxstory.com/cover/2020/1/24/7763.jpg","author":"风虎云龙","name":"夜半惊婚：鬼帝好撩人","description":"冯海燕的父母因为车祸身亡，留下了一笔赔偿金和一块残缺玉佩。小婶为了霸占那笔赔偿金，便在她十八岁的时候将其卖给了山村一位老光棍为妻子。新婚夜，老光棍企图侵犯她，然而意想不到的事情发生了……","id":29652,"state":1,"tag":"夜半惊婚：鬼帝好撩人","category":"女生灵异"}], chapters=[{"book_id":29652,"id":11339639,"sort":2965253,"title":"第五十三章嬴政的下场 \r","content":""}]}
2020-06-08 17:05:52.657 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求实体数据:POST https://minitest.wps.cn/novel_partner/api/v1/partner/push HTTP/1.1
2020-06-08 17:05:52.755 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - MobilpriseActivity:{"message":"Syntax error: offset=2, error=invalid character 'b' looking for beginning of object key string"}

2020-06-08 17:05:52.755 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 响应参数:null
2020-06-08 17:05:52.755 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - null
2020-06-08 17:05:52.755 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - 章节的名字:第五十四章赏谁一顿酒 
2020-06-08 17:05:52.836 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求地址:https://minitest.wps.cn/novel_partner/api/v1/partner/push
2020-06-08 17:05:52.836 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求头信息:{Authorization=59908aaab6557417ded99a36291443d0, Access-Id=AKBOOKZHONGSHI, Content-Type=application/json}
2020-06-08 17:05:52.836 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求json参数:{books=[{"cover":"http://res.nxstory.com/cover/2020/1/24/7763.jpg","author":"风虎云龙","name":"夜半惊婚：鬼帝好撩人","description":"冯海燕的父母因为车祸身亡，留下了一笔赔偿金和一块残缺玉佩。小婶为了霸占那笔赔偿金，便在她十八岁的时候将其卖给了山村一位老光棍为妻子。新婚夜，老光棍企图侵犯她，然而意想不到的事情发生了……","id":29652,"state":1,"tag":"夜半惊婚：鬼帝好撩人","category":"女生灵异"}], chapters=[{"book_id":29652,"id":11339640,"sort":2965254,"title":"第五十四章赏谁一顿酒 \r","content":""}]}
2020-06-08 17:05:52.836 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求实体数据:POST https://minitest.wps.cn/novel_partner/api/v1/partner/push HTTP/1.1
2020-06-08 17:05:52.922 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - MobilpriseActivity:{"message":"Syntax error: offset=2, error=invalid character 'b' looking for beginning of object key string"}

2020-06-08 17:05:52.922 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 响应参数:null
2020-06-08 17:05:52.922 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - null
2020-06-08 17:05:52.922 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - 章节的名字:第五十五章套路 
2020-06-08 17:05:52.993 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求地址:https://minitest.wps.cn/novel_partner/api/v1/partner/push
2020-06-08 17:05:52.993 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求头信息:{Authorization=59908aaab6557417ded99a36291443d0, Access-Id=AKBOOKZHONGSHI, Content-Type=application/json}
2020-06-08 17:05:52.993 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求json参数:{books=[{"cover":"http://res.nxstory.com/cover/2020/1/24/7763.jpg","author":"风虎云龙","name":"夜半惊婚：鬼帝好撩人","description":"冯海燕的父母因为车祸身亡，留下了一笔赔偿金和一块残缺玉佩。小婶为了霸占那笔赔偿金，便在她十八岁的时候将其卖给了山村一位老光棍为妻子。新婚夜，老光棍企图侵犯她，然而意想不到的事情发生了……","id":29652,"state":1,"tag":"夜半惊婚：鬼帝好撩人","category":"女生灵异"}], chapters=[{"book_id":29652,"id":11339641,"sort":2965255,"title":"第五十五章套路 \r","content":""}]}
2020-06-08 17:05:52.993 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求实体数据:POST https://minitest.wps.cn/novel_partner/api/v1/partner/push HTTP/1.1
2020-06-08 17:05:53.085 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - MobilpriseActivity:{"message":"Syntax error: offset=2, error=invalid character 'b' looking for beginning of object key string"}

2020-06-08 17:05:53.085 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 响应参数:null
2020-06-08 17:05:53.085 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - null
2020-06-08 17:05:53.085 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - 章节的名字:第五十六章哭泣的太子丹 
2020-06-08 17:05:53.156 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求地址:https://minitest.wps.cn/novel_partner/api/v1/partner/push
2020-06-08 17:05:53.156 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求头信息:{Authorization=59908aaab6557417ded99a36291443d0, Access-Id=AKBOOKZHONGSHI, Content-Type=application/json}
2020-06-08 17:05:53.156 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求json参数:{books=[{"cover":"http://res.nxstory.com/cover/2020/1/24/7763.jpg","author":"风虎云龙","name":"夜半惊婚：鬼帝好撩人","description":"冯海燕的父母因为车祸身亡，留下了一笔赔偿金和一块残缺玉佩。小婶为了霸占那笔赔偿金，便在她十八岁的时候将其卖给了山村一位老光棍为妻子。新婚夜，老光棍企图侵犯她，然而意想不到的事情发生了……","id":29652,"state":1,"tag":"夜半惊婚：鬼帝好撩人","category":"女生灵异"}], chapters=[{"book_id":29652,"id":11339642,"sort":2965256,"title":"第五十六章哭泣的太子丹 \r","content":""}]}
2020-06-08 17:05:53.156 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求实体数据:POST https://minitest.wps.cn/novel_partner/api/v1/partner/push HTTP/1.1
2020-06-08 17:05:53.253 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - MobilpriseActivity:{"message":"Syntax error: offset=2, error=invalid character 'b' looking for beginning of object key string"}

2020-06-08 17:05:53.253 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 响应参数:null
2020-06-08 17:05:53.253 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - null
2020-06-08 17:05:53.253 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - 章节的名字:第五十七章还一半 
2020-06-08 17:05:53.326 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求地址:https://minitest.wps.cn/novel_partner/api/v1/partner/push
2020-06-08 17:05:53.326 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求头信息:{Authorization=59908aaab6557417ded99a36291443d0, Access-Id=AKBOOKZHONGSHI, Content-Type=application/json}
2020-06-08 17:05:53.326 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求json参数:{books=[{"cover":"http://res.nxstory.com/cover/2020/1/24/7763.jpg","author":"风虎云龙","name":"夜半惊婚：鬼帝好撩人","description":"冯海燕的父母因为车祸身亡，留下了一笔赔偿金和一块残缺玉佩。小婶为了霸占那笔赔偿金，便在她十八岁的时候将其卖给了山村一位老光棍为妻子。新婚夜，老光棍企图侵犯她，然而意想不到的事情发生了……","id":29652,"state":1,"tag":"夜半惊婚：鬼帝好撩人","category":"女生灵异"}], chapters=[{"book_id":29652,"id":11339643,"sort":2965257,"title":"第五十七章还一半 \r","content":""}]}
2020-06-08 17:05:53.326 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求实体数据:POST https://minitest.wps.cn/novel_partner/api/v1/partner/push HTTP/1.1
2020-06-08 17:05:53.415 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - MobilpriseActivity:{"message":"Syntax error: offset=2, error=invalid character 'b' looking for beginning of object key string"}

2020-06-08 17:05:53.415 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 响应参数:null
2020-06-08 17:05:53.415 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - null
2020-06-08 17:05:53.415 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - 章节的名字:第五十八章李斯宣旨 
2020-06-08 17:05:53.484 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求地址:https://minitest.wps.cn/novel_partner/api/v1/partner/push
2020-06-08 17:05:53.484 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求头信息:{Authorization=59908aaab6557417ded99a36291443d0, Access-Id=AKBOOKZHONGSHI, Content-Type=application/json}
2020-06-08 17:05:53.484 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求json参数:{books=[{"cover":"http://res.nxstory.com/cover/2020/1/24/7763.jpg","author":"风虎云龙","name":"夜半惊婚：鬼帝好撩人","description":"冯海燕的父母因为车祸身亡，留下了一笔赔偿金和一块残缺玉佩。小婶为了霸占那笔赔偿金，便在她十八岁的时候将其卖给了山村一位老光棍为妻子。新婚夜，老光棍企图侵犯她，然而意想不到的事情发生了……","id":29652,"state":1,"tag":"夜半惊婚：鬼帝好撩人","category":"女生灵异"}], chapters=[{"book_id":29652,"id":11339644,"sort":2965258,"title":"第五十八章李斯宣旨 \r","content":""}]}
2020-06-08 17:05:53.484 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求实体数据:POST https://minitest.wps.cn/novel_partner/api/v1/partner/push HTTP/1.1
2020-06-08 17:05:53.566 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - MobilpriseActivity:{"message":"Syntax error: offset=2, error=invalid character 'b' looking for beginning of object key string"}

2020-06-08 17:05:53.566 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 响应参数:null
2020-06-08 17:05:53.566 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - null
2020-06-08 17:05:53.566 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - 章节的名字:第五十九章冥界之王 
2020-06-08 17:05:53.634 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求地址:https://minitest.wps.cn/novel_partner/api/v1/partner/push
2020-06-08 17:05:53.634 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求头信息:{Authorization=59908aaab6557417ded99a36291443d0, Access-Id=AKBOOKZHONGSHI, Content-Type=application/json}
2020-06-08 17:05:53.634 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求json参数:{books=[{"cover":"http://res.nxstory.com/cover/2020/1/24/7763.jpg","author":"风虎云龙","name":"夜半惊婚：鬼帝好撩人","description":"冯海燕的父母因为车祸身亡，留下了一笔赔偿金和一块残缺玉佩。小婶为了霸占那笔赔偿金，便在她十八岁的时候将其卖给了山村一位老光棍为妻子。新婚夜，老光棍企图侵犯她，然而意想不到的事情发生了……","id":29652,"state":1,"tag":"夜半惊婚：鬼帝好撩人","category":"女生灵异"}], chapters=[{"book_id":29652,"id":11339645,"sort":2965259,"title":"第五十九章冥界之王 \r","content":""}]}
2020-06-08 17:05:53.634 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求实体数据:POST https://minitest.wps.cn/novel_partner/api/v1/partner/push HTTP/1.1
2020-06-08 17:05:53.725 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - MobilpriseActivity:{"message":"Syntax error: offset=2, error=invalid character 'b' looking for beginning of object key string"}

2020-06-08 17:05:53.725 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 响应参数:null
2020-06-08 17:05:53.725 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - null
2020-06-08 17:05:53.725 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - 章节的名字:第六十章撤兵 
2020-06-08 17:05:53.794 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求地址:https://minitest.wps.cn/novel_partner/api/v1/partner/push
2020-06-08 17:05:53.794 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求头信息:{Authorization=59908aaab6557417ded99a36291443d0, Access-Id=AKBOOKZHONGSHI, Content-Type=application/json}
2020-06-08 17:05:53.794 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求json参数:{books=[{"cover":"http://res.nxstory.com/cover/2020/1/24/7763.jpg","author":"风虎云龙","name":"夜半惊婚：鬼帝好撩人","description":"冯海燕的父母因为车祸身亡，留下了一笔赔偿金和一块残缺玉佩。小婶为了霸占那笔赔偿金，便在她十八岁的时候将其卖给了山村一位老光棍为妻子。新婚夜，老光棍企图侵犯她，然而意想不到的事情发生了……","id":29652,"state":1,"tag":"夜半惊婚：鬼帝好撩人","category":"女生灵异"}], chapters=[{"book_id":29652,"id":11339646,"sort":2965260,"title":"第六十章撤兵 \r","content":""}]}
2020-06-08 17:05:53.794 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求实体数据:POST https://minitest.wps.cn/novel_partner/api/v1/partner/push HTTP/1.1
2020-06-08 17:05:53.882 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - MobilpriseActivity:{"message":"Syntax error: offset=2, error=invalid character 'b' looking for beginning of object key string"}

2020-06-08 17:05:53.882 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 响应参数:null
2020-06-08 17:05:53.882 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - null
2020-06-08 17:05:53.882 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - 章节的名字:第六十一章红颜祸水 
2020-06-08 17:05:53.954 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求地址:https://minitest.wps.cn/novel_partner/api/v1/partner/push
2020-06-08 17:05:53.954 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求头信息:{Authorization=59908aaab6557417ded99a36291443d0, Access-Id=AKBOOKZHONGSHI, Content-Type=application/json}
2020-06-08 17:05:53.955 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求json参数:{books=[{"cover":"http://res.nxstory.com/cover/2020/1/24/7763.jpg","author":"风虎云龙","name":"夜半惊婚：鬼帝好撩人","description":"冯海燕的父母因为车祸身亡，留下了一笔赔偿金和一块残缺玉佩。小婶为了霸占那笔赔偿金，便在她十八岁的时候将其卖给了山村一位老光棍为妻子。新婚夜，老光棍企图侵犯她，然而意想不到的事情发生了……","id":29652,"state":1,"tag":"夜半惊婚：鬼帝好撩人","category":"女生灵异"}], chapters=[{"book_id":29652,"id":11339647,"sort":2965261,"title":"第六十一章红颜祸水 \r","content":""}]}
2020-06-08 17:05:53.955 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求实体数据:POST https://minitest.wps.cn/novel_partner/api/v1/partner/push HTTP/1.1
